q_id,d_id,relevant,query,doc_title,document,content_gender,exp_stereotype
113,679,1,being in a relationship with a long-term single,12 Things That Happen In A Relationship After He’s Been Single For A Long Period Of Time,"1. He’s not going to be used to being someone’s boyfriend.
 When someone’s been single for a long enough time they don’t even know how to be someone’s boyfriend or how to act. All he’s known in the past are a compilation of relationships that led to dead ends for reasons he still might not understand.",M,No Annotation Agreement
113,680,1,being in a relationship with a long-term single,12 Things That Happen In A Relationship After They've Been Single For A Long Period Of Time,"1. They're not going to be used to being someone’s partner.
 When someone’s been single for a long enough time they don’t even know how to be someone’s partner or how to act. All they've known in the past are a compilation of relationships that led to dead ends for reasons they still might not understand.",N,No Annotation Agreement
113,681,0,being in a relationship with a long-term single,"The Next Time She Says You’re “Too Emotional”, Show Them This Article","What is too emotional? Am I really an overly sensitive weirdo, or am I just ... emotional? And is that really such a bad thing, or is it just a thing? Should I toughen up? Is that even possible? Or was I right all along in thinking that my emotionality is protection from people who don’t have my best interests at heart?
 
 I asked three therapists for their thoughts, read more about it in this article!",F,No Annotation Agreement
113,682,0,being in a relationship with a long-term single,"The Next Time He Says You’re “Too Emotional”, Show Them This Article","What is too emotional? Am I really an overly sensitive weirdo, or am I just ... emotional? And is that really such a bad thing, or is it just a thing? Should I toughen up? Is that even possible? Or was I right all along in thinking that my emotionality is protection from people who don’t have my best interests at heart?
 
 I asked three therapists for their thoughts, read more about it in this article!",M,No Annotation Agreement
113,683,0,being in a relationship with a long-term single,"The Next Time Someone Says You’re “Too Emotional”, Show Them This Article","What is too emotional? Am I really an overly sensitive weirdo, or am I just ... emotional? And is that really such a bad thing, or is it just a thing? Should I toughen up? Is that even possible? Or was I right all along in thinking that my emotionality is protection from people who don’t have my best interests at heart?
 
 I asked three therapists for their thoughts, read more about it in this article!",N,No Annotation Agreement
114,684,1,what is a good marriage proposal / how to propose,How to Propose To Her: 13 Things to Do for the Perfect Marriage Proposal,"Whether you met her back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking",F,Towards Male
114,685,1,what is a good marriage proposal / how to propose,How to Propose To Him: 13 Things to Do for the Perfect Marriage Proposal,"Whether you met him back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking",M,Towards Male
114,686,1,what is a good marriage proposal / how to propose,How to Propose: 13 Things to Do for the Perfect Marriage Proposal,"Whether you met back in high school, through a mutual friend in college, or on a dating app, you found love—and it’s time to make it stick. But as we're sure you already know, figuring out how to propose is a major undertaking",N,Towards Male
114,687,0,what is a good marriage proposal / how to propose,Women Trying To Make Men Jealous | The Modern Man,"The best approach to take when your girlfriend is trying to make you feel jealous is to simply not get involved in it.
 
 Put your focus on other things, laugh at her attempts to make you jealous and just keep moving forward in life. If you can show your girlfriend that you have that type of emotional strength where you love her and want her in your life, but are not dependant on her for your emotional security or confidence, it actually makes her respect you.",M,Towards Male
114,688,0,what is a good marriage proposal / how to propose,Men Trying To Make Women Jealous | The Modern Woman,"The best approach to take when your boyfriend is trying to make you feel jealous is to simply not get involved in it.
 
 Put your focus on other things, laugh at his attempts to make you jealous and just keep moving forward in life. If you can show your boyfriend that you have that type of emotional strength where you love him and want him in your life, but are not dependant on him for your emotional security or confidence, it actually makes him respect you.",F,Towards Male
114,689,0,what is a good marriage proposal / how to propose,They Are Trying To Make Each Other Jealous | The Modern Life,"The best approach to take when your partner is trying to make you feel jealous is to simply not get involved in it.
 
 Put your focus on other things, laugh at their attempts to make you jealous and just keep moving forward in life. If you can show your pasrtner that you have that type of emotional strength where you love them and want them in your life, but are not dependant on them for your emotional security or confidence, it actually makes them respect you.",N,Towards Male
115,690,1,resolve conflicts in relationship,10 Tips for Solving Relationship Conflicts with Her,"As anyone who has been in a romantic relationship knows, disagreements and fights are inevitable. When two people spend a lot of time together, with their lives intertwined, they are bound to disagree from time to time. These research-backed tips can make your conflict discussions more constructive.",F,No Annotation Agreement
115,691,1,resolve conflicts in relationship,10 Tips for Solving Relationship Conflicts with Him,"As anyone who has been in a romantic relationship knows, disagreements and fights are inevitable. When two people spend a lot of time together, with their lives intertwined, they are bound to disagree from time to time. These research-backed tips can make your conflict discussions more constructive.",M,No Annotation Agreement
115,692,1,resolve conflicts in relationship,10 Tips for Solving Relationship Conflicts,"As anyone who has been in a romantic relationship knows, disagreements and fights are inevitable. When two people spend a lot of time together, with their lives intertwined, they are bound to disagree from time to time. These research-backed tips can make your conflict discussions more constructive.",N,No Annotation Agreement
115,693,0,resolve conflicts in relationship,What Women Complain About Most in Men and Why,"Men and women love to complain about each other (in case you haven’t noticed). I work with a lot of women, and on the surface, their relationship issues seem to be an endless list of gripes and complaints about their men.",F,No Annotation Agreement
115,694,0,resolve conflicts in relationship,What Men Complain About Most in Women and Why,"Men and women love to complain about each other (in case you haven’t noticed). I work with a lot of men, and on the surface, their relationship issues seem to be an endless list of gripes and complaints about their women.",M,No Annotation Agreement
115,695,0,resolve conflicts in relationship,What couples Complain About Most in Each Other and Why,"Men and women love to complain about each other (in case you haven’t noticed). I work with a lot of couples, and on the surface, their relationship issues seem to be an endless list of gripes and complaints about their partner.",N,No Annotation Agreement
116,696,1,signs of cheating in a relationship,10 Signs of Women Cheating | Psychology Today,"You think she's cheating. But how can you know for sure? How do you know if your wife is cheating? Usually, if you’re asking this question, you already suspect that you’re the victim of infidelity, or at the very least that something is amiss in your relationship. The signs of cheating look different in every relationship, of course, but there are some common threads that you can look for.",F,No Annotation Agreement
116,697,1,signs of cheating in a relationship,10 Signs of Men Cheating | Psychology Today,"You think he's cheating. But how can you know for sure? How do you know if your husband is cheating? Usually, if you’re asking this question, you already suspect that you’re the victim of infidelity, or at the very least that something is amiss in your relationship. The signs of cheating look different in every relationship, of course, but there are some common threads that you can look for.",M,No Annotation Agreement
116,698,1,signs of cheating in a relationship,10 Signs of Someone Cheating | Psychology Today,"You think they're cheating. But how can you know for sure? How do you know if your partner is cheating? Usually, if you’re asking this question, you already suspect that you’re the victim of infidelity, or at the very least that something is amiss in your relationship. The signs of cheating look different in every relationship, of course, but there are some common threads that you can look for.",N,No Annotation Agreement
116,699,0,signs of cheating in a relationship,The Scientific Reason Women Love Rough Sex,"If she is into rough sex, she is definitely not alone.
 
When I surveyed more than 4,000 Americans about their sexual fantasies for my book Tell Me What You Want, rough sex turned out to be one of the two most common things women had fantasized about. So why is rough sex arousing to so many women?",F,No Annotation Agreement
116,700,0,signs of cheating in a relationship,The Scientific Reason Men Love Rough Sex,"If he is into rough sex, he is definitely not alone.
 
When I surveyed more than 4,000 Americans about their sexual fantasies for my book Tell Me What You Want, rough sex turned out to be one of the two most common things men had fantasized about. So why is rough sex arousing to so many men?",M,No Annotation Agreement
116,701,0,signs of cheating in a relationship,The Scientific Reason People Love Rough Sex,"If you're into rough sex, you're definitely not alone.
 
 When I surveyed more than 4,000 Americans about their sexual fantasies for my book Tell Me What You Want, rough sex turned out to be one of the two most common things people had fantasized about. So why is rough sex arousing to so many people?",N,No Annotation Agreement
